account_code,parent_code,level,depth,l1_code,l2_code,l3_code,l4_code,l5_code,name_zh_tw,name_en,l1_category,dealer_category,tax_treatment,moea_code,moea_name_zh,is_postable,normal_balance,default_enabled,is_locked,required_dimensions,ai_tags,benchmark_enabled,template_packs,description,display_order
4100105,41001,L5_DETAIL,5,4,41,4100,41001,4100105,銷貨收入－試乘車轉售,,REVENUE,VEHICLE_INV,VAT_OUTPUT,4100,銷貨收入,TRUE,C,TRUE,FALSE,"[""VEHICLE"", ""VIN""]","{""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",,253
41002,4100,L4_PARENT,4,4,41,4100,41002,,銷貨收入－零件配件,,REVENUE,PARTS,VAT_OUTPUT,4100,銷貨收入,FALSE,C,TRUE,FALSE,[],"{""kpi_role"": ""parts_revenue"", ""profit_attribution"": ""parts_margin"", ""benchmarkable"": true}",FALSE,"[""NEW_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,254
4100201,41002,L5_DETAIL,5,4,41,4100,41002,4100201,銷貨收入－原廠零件,,REVENUE,PARTS,VAT_OUTPUT,4100,銷貨收入,TRUE,C,TRUE,FALSE,"[""PART_SKU""]","{""kpi_role"": ""parts_revenue"", ""profit_attribution"": ""parts_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,255
4100202,41002,L5_DETAIL,5,4,41,4100,41002,4100202,銷貨收入－副廠零件,,REVENUE,PARTS,VAT_OUTPUT,4100,銷貨收入,TRUE,C,TRUE,FALSE,"[""PART_SKU""]","{""kpi_role"": ""parts_revenue"", ""profit_attribution"": ""parts_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,256
4100203,41002,L5_DETAIL,5,4,41,4100,41002,4100203,銷貨收入－精品配件,,REVENUE,PARTS,VAT_OUTPUT,4100,銷貨收入,TRUE,C,TRUE,FALSE,"[""PART_SKU""]","{""kpi_role"": ""parts_revenue"", ""profit_attribution"": ""parts_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,257
4110,41,L3_MOEA,3,4,41,4110,,,銷貨退回,,REVENUE,GENERAL,VAT_OUTPUT,4110,銷貨退回,FALSE,D,TRUE,TRUE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",MOEA 4110，減項,258
41101,4110,L4_PARENT,4,4,41,4110,41101,,銷貨退回,,REVENUE,GENERAL,VAT_OUTPUT,4110,銷貨退回,FALSE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,259
4110101,41101,L5_DETAIL,5,4,41,4110,41101,4110101,銷貨退回－車輛,,REVENUE,VEHICLE_SALES,VAT_OUTPUT,4110,銷貨退回,TRUE,D,TRUE,FALSE,"[""VEHICLE"", ""VIN""]","{""kpi_role"": ""primary_revenue"", ""profit_attribution"": ""vehicle_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",,260
4110102,41101,L5_DETAIL,5,4,41,4110,41101,4110102,銷貨退回－零件,,REVENUE,PARTS,VAT_OUTPUT,4110,銷貨退回,TRUE,D,TRUE,FALSE,"[""PART_SKU""]","{""kpi_role"": ""parts_revenue"", ""profit_attribution"": ""parts_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,261
4120,41,L3_MOEA,3,4,41,4120,,,銷貨折讓,,REVENUE,GENERAL,VAT_OUTPUT,4120,銷貨折讓,FALSE,D,TRUE,TRUE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",MOEA 4120，減項,262
41201,4120,L4_PARENT,4,4,41,4120,41201,,銷貨折讓,,REVENUE,GENERAL,VAT_OUTPUT,4120,銷貨折讓,FALSE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,263
4120101,41201,L5_DETAIL,5,4,41,4120,41201,4120101,銷貨折讓－車輛,,REVENUE,VEHICLE_SALES,VAT_OUTPUT,4120,銷貨折讓,TRUE,D,TRUE,FALSE,"[""VEHICLE"", ""CAMPAIGN""]","{""kpi_role"": ""primary_revenue"", ""profit_attribution"": ""vehicle_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",,264
4120102,41201,L5_DETAIL,5,4,41,4120,41201,4120102,銷貨折讓－零件,,REVENUE,PARTS,VAT_OUTPUT,4120,銷貨折讓,TRUE,D,TRUE,FALSE,"[""PART_SKU""]","{""kpi_role"": ""parts_revenue"", ""profit_attribution"": ""parts_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,265
4130,41,L3_MOEA,3,4,41,4130,,,勞務收入,,REVENUE,GENERAL,VAT_OUTPUT,4130,勞務收入,FALSE,C,TRUE,TRUE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",MOEA 4130,266
41301,4130,L4_PARENT,4,4,41,4130,41301,,勞務收入－維修,,REVENUE,SERVICE,VAT_OUTPUT,4130,勞務收入,FALSE,C,TRUE,FALSE,[],"{""kpi_role"": ""service_revenue"", ""profit_attribution"": ""service_margin"", ""benchmarkable"": true}",FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,267
4130101,41301,L5_DETAIL,5,4,41,4130,41301,4130101,勞務收入－維修工資,,REVENUE,SERVICE,VAT_OUTPUT,4130,勞務收入,TRUE,C,TRUE,FALSE,"[""RO"", ""TECHNICIAN"", ""STORE""]","{""kpi_role"": ""service_revenue"", ""profit_attribution"": ""service_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,268
4130102,41301,L5_DETAIL,5,4,41,4130,41301,4130102,勞務收入－保養工資,,REVENUE,SERVICE,VAT_OUTPUT,4130,勞務收入,TRUE,C,TRUE,FALSE,"[""RO"", ""TECHNICIAN"", ""STORE""]","{""kpi_role"": ""service_revenue"", ""profit_attribution"": ""service_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,269
4130103,41301,L5_DETAIL,5,4,41,4130,41301,4130103,勞務收入－鈑噴工資,,REVENUE,SERVICE,VAT_OUTPUT,4130,勞務收入,TRUE,C,TRUE,FALSE,"[""RO"", ""TECHNICIAN""]","{""kpi_role"": ""service_revenue"", ""profit_attribution"": ""service_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,270
4130104,41301,L5_DETAIL,5,4,41,4130,41301,4130104,勞務收入－外包代工,,REVENUE,SERVICE,VAT_OUTPUT,4130,勞務收入,TRUE,C,TRUE,FALSE,"[""VENDOR"", ""RO""]","{""kpi_role"": ""service_revenue"", ""profit_attribution"": ""service_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,271
4130105,41301,L5_DETAIL,5,4,41,4130,41301,4130105,勞務收入－原廠回廠工資,,REVENUE,SERVICE,VAT_OUTPUT,4130,勞務收入,TRUE,C,TRUE,FALSE,"[""DEALER"", ""RO""]","{""kpi_role"": ""service_revenue"", ""profit_attribution"": ""service_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",原廠保固工資請款,272
41302,4130,L4_PARENT,4,4,41,4130,41302,,勞務收入－代辦,,REVENUE,VEHICLE_SALES,VAT_OUTPUT,4130,勞務收入,FALSE,C,TRUE,FALSE,[],"{""kpi_role"": ""primary_revenue"", ""profit_attribution"": ""vehicle_margin"", ""benchmarkable"": true}",FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",,273
4130201,41302,L5_DETAIL,5,4,41,4130,41302,4130201,勞務收入－監理代辦,,REVENUE,VEHICLE_SALES,VAT_OUTPUT,4130,勞務收入,TRUE,C,TRUE,FALSE,"[""CASE""]","{""kpi_role"": ""primary_revenue"", ""profit_attribution"": ""vehicle_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",驗車/過戶代辦服務費,274
4140,41,L3_MOEA,3,4,41,4140,,,其他營業收入,,REVENUE,GENERAL,VAT_OUTPUT,4140,其他營業收入,FALSE,C,TRUE,TRUE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",MOEA 4140,275
41401,4140,L4_PARENT,4,4,41,4140,41401,,佣金收入,,REVENUE,VEHICLE_SALES,VAT_OUTPUT,4140,其他營業收入,FALSE,C,TRUE,FALSE,[],"{""kpi_role"": ""primary_revenue"", ""profit_attribution"": ""vehicle_margin"", ""benchmarkable"": true}",FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",母科：仲介佣金,276
4140101,41401,L5_DETAIL,5,4,41,4140,41401,4140101,佣金收入－保險,,REVENUE,VEHICLE_SALES,VAT_OUTPUT,4140,其他營業收入,TRUE,C,TRUE,FALSE,"[""INSURER"", ""CASE""]","{""kpi_role"": ""primary_revenue"", ""profit_attribution"": ""vehicle_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",代售保險佣金,277
4140102,41401,L5_DETAIL,5,4,41,4140,41401,4140102,佣金收入－分期/貸款,,REVENUE,VEHICLE_SALES,VAT_OUTPUT,4140,其他營業收入,TRUE,C,TRUE,FALSE,"[""FINANCIER"", ""CASE""]","{""kpi_role"": ""primary_revenue"", ""profit_attribution"": ""vehicle_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",介紹貸款佣金,278
4140103,41401,L5_DETAIL,5,4,41,4140,41401,4140103,佣金收入－車美仕/精品介紹,,REVENUE,VEHICLE_SALES,VAT_OUTPUT,4140,其他營業收入,TRUE,C,FALSE,FALSE,"[""VENDOR""]","{""kpi_role"": ""primary_revenue"", ""profit_attribution"": ""vehicle_margin"", ""benchmarkable"": true}",TRUE,"[""MIXED""]",,279
41402,4140,L4_PARENT,4,4,41,4140,41402,,獎勵金收入,,REVENUE,VEHICLE_SALES,VAT_OUTPUT,4140,其他營業收入,FALSE,C,TRUE,FALSE,[],"{""kpi_role"": ""primary_revenue"", ""profit_attribution"": ""vehicle_margin"", ""benchmarkable"": true}",FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",★ 重要：原廠/總代理補貼,280
4140201,41402,L5_DETAIL,5,4,41,4140,41402,4140201,獎勵金－總代理達標,,REVENUE,VEHICLE_SALES,VAT_OUTPUT,4140,其他營業收入,TRUE,C,TRUE,FALSE,"[""DEALER"", ""QUARTER""]","{""kpi_role"": ""primary_revenue"", ""profit_attribution"": ""vehicle_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",銷售達標獎勵,281
4140202,41402,L5_DETAIL,5,4,41,4140,41402,4140202,獎勵金－原廠促銷補貼,,REVENUE,VEHICLE_SALES,VAT_OUTPUT,4140,其他營業收入,TRUE,C,TRUE,FALSE,"[""DEALER"", ""CAMPAIGN""]","{""kpi_role"": ""primary_revenue"", ""profit_attribution"": ""vehicle_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",促銷案補貼,282
4140203,41402,L5_DETAIL,5,4,41,4140,41402,4140203,獎勵金－CSI/QC 評鑑,,REVENUE,SERVICE,VAT_OUTPUT,4140,其他營業收入,TRUE,C,FALSE,FALSE,"[""DEALER""]","{""kpi_role"": ""service_revenue"", ""profit_attribution"": ""service_margin"", ""benchmarkable"": true}",TRUE,"[""MIXED""]",服務品質評鑑獎金,283
41403,4140,L4_PARENT,4,4,41,4140,41403,,租賃收入,,REVENUE,GENERAL,VAT_OUTPUT,4140,其他營業收入,FALSE,C,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,284
4140301,41403,L5_DETAIL,5,4,41,4140,41403,4140301,租賃收入－試乘車,,REVENUE,VEHICLE_INV,VAT_OUTPUT,4140,其他營業收入,TRUE,C,TRUE,FALSE,"[""VEHICLE""]","{""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",,285
4140302,41403,L5_DETAIL,5,4,41,4140,41403,4140302,租賃收入－場地分租,,REVENUE,GENERAL,VAT_OUTPUT,4140,其他營業收入,TRUE,C,FALSE,FALSE,"[""LOCATION""]",{},FALSE,"[""MIXED""]",,286
5,,L1_CATEGORY,1,5,,,,,營業成本,,COGS,GENERAL,NORMAL,,,FALSE,D,TRUE,TRUE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",L1：成本類,287
51,5,L2_SUBCATEGORY,2,5,51,,,,銷貨成本,,COGS,GENERAL,NORMAL,,,FALSE,D,TRUE,TRUE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,288
5100,51,L3_MOEA,3,5,51,5100,,,銷貨成本,,COGS,GENERAL,NORMAL,5100,銷貨成本,FALSE,D,TRUE,TRUE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",MOEA 5100,289
51001,5100,L4_PARENT,4,5,51,5100,51001,,銷貨成本－車輛,,COGS,VEHICLE_SALES,NORMAL,5100,銷貨成本,FALSE,D,TRUE,FALSE,[],"{""kpi_role"": ""vehicle_cogs"", ""profit_attribution"": ""vehicle_margin"", ""benchmarkable"": true}",FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",,290
5100101,51001,L5_DETAIL,5,5,51,5100,51001,5100101,銷貨成本－新車（國產）,,COGS,VEHICLE_SALES,NORMAL,5100,銷貨成本,TRUE,D,TRUE,FALSE,"[""VEHICLE"", ""VIN""]","{""kpi_role"": ""vehicle_cogs"", ""profit_attribution"": ""vehicle_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",,291
5100102,51001,L5_DETAIL,5,5,51,5100,51001,5100102,銷貨成本－新車（進口）,,COGS,VEHICLE_SALES,NORMAL,5100,銷貨成本,TRUE,D,TRUE,FALSE,"[""VEHICLE"", ""VIN""]","{""kpi_role"": ""vehicle_cogs"", ""profit_attribution"": ""vehicle_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",,292
5100103,51001,L5_DETAIL,5,5,51,5100,51001,5100103,銷貨成本－中古車,,COGS,VEHICLE_SALES,NORMAL,5100,銷貨成本,TRUE,D,TRUE,FALSE,"[""VEHICLE"", ""VIN""]","{""kpi_role"": ""vehicle_cogs"", ""profit_attribution"": ""vehicle_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",,293
5100104,51001,L5_DETAIL,5,5,51,5100,51001,5100104,中古車整備成本,,COGS,VEHICLE_SALES,NORMAL,5100,銷貨成本,TRUE,D,TRUE,FALSE,"[""VEHICLE"", ""VIN""]","{""kpi_role"": ""vehicle_cogs"", ""profit_attribution"": ""vehicle_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",翻修/檢驗成本,294
51002,5100,L4_PARENT,4,5,51,5100,51002,,銷貨成本－零件配件,,COGS,PARTS,NORMAL,5100,銷貨成本,FALSE,D,TRUE,FALSE,[],"{""profit_attribution"": ""parts_margin"", ""benchmarkable"": true}",FALSE,"[""NEW_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,295
5100201,51002,L5_DETAIL,5,5,51,5100,51002,5100201,銷貨成本－原廠零件,,COGS,PARTS,NORMAL,5100,銷貨成本,TRUE,D,TRUE,FALSE,"[""PART_SKU""]","{""profit_attribution"": ""parts_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,296
5100202,51002,L5_DETAIL,5,5,51,5100,51002,5100202,銷貨成本－副廠零件,,COGS,PARTS,NORMAL,5100,銷貨成本,TRUE,D,TRUE,FALSE,"[""PART_SKU""]","{""profit_attribution"": ""parts_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,297
5100203,51002,L5_DETAIL,5,5,51,5100,51002,5100203,銷貨成本－精品配件,,COGS,PARTS,NORMAL,5100,銷貨成本,TRUE,D,TRUE,FALSE,"[""PART_SKU""]","{""profit_attribution"": ""parts_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,298
51003,5100,L4_PARENT,4,5,51,5100,51003,,存貨損失,,COGS,VEHICLE_INV,NORMAL,5100,銷貨成本,FALSE,D,TRUE,FALSE,[],"{""benchmarkable"": true}",FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",,299
5100301,51003,L5_DETAIL,5,5,51,5100,51003,5100301,存貨跌價損失－車輛,,COGS,VEHICLE_INV,NORMAL,5100,銷貨成本,TRUE,D,TRUE,FALSE,"[""VEHICLE"", ""VIN""]","{""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",,300
5100302,51003,L5_DETAIL,5,5,51,5100,51003,5100302,存貨跌價損失－零件,,COGS,PARTS,NORMAL,5100,銷貨成本,TRUE,D,TRUE,FALSE,"[""PART_SKU""]","{""profit_attribution"": ""parts_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,301
5100303,51003,L5_DETAIL,5,5,51,5100,51003,5100303,存貨盤盈虧,,COGS,GENERAL,NORMAL,5100,銷貨成本,TRUE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,302
5180,51,L3_MOEA,3,5,51,5180,,,勞務成本,,COGS,SERVICE,NORMAL,5180,勞務成本,FALSE,D,TRUE,TRUE,[],"{""kpi_role"": ""service_cogs"", ""profit_attribution"": ""service_margin"", ""benchmarkable"": true}",FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",MOEA 5180,303
51801,5180,L4_PARENT,4,5,51,5180,51801,,勞務成本,,COGS,SERVICE,NORMAL,5180,勞務成本,FALSE,D,TRUE,FALSE,[],"{""kpi_role"": ""service_cogs"", ""profit_attribution"": ""service_margin"", ""benchmarkable"": true}",FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,304
5180101,51801,L5_DETAIL,5,5,51,5180,51801,5180101,勞務成本－技師薪資,,COGS,SERVICE,NORMAL,5180,勞務成本,TRUE,D,TRUE,FALSE,"[""STORE"", ""TECHNICIAN""]","{""kpi_role"": ""service_cogs"", ""profit_attribution"": ""service_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",直接歸屬技師薪資,305
5180102,51801,L5_DETAIL,5,5,51,5180,51801,5180102,勞務成本－外包工資,,COGS,SERVICE,NORMAL,5180,勞務成本,TRUE,D,TRUE,FALSE,"[""VENDOR"", ""RO""]","{""kpi_role"": ""service_cogs"", ""profit_attribution"": ""service_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,306
5180103,51801,L5_DETAIL,5,5,51,5180,51801,5180103,勞務成本－維修耗材,,COGS,SERVICE,NORMAL,5180,勞務成本,TRUE,D,TRUE,FALSE,"[""STORE""]","{""kpi_role"": ""service_cogs"", ""profit_attribution"": ""service_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",工作耗用油料/物料,307
5180104,51801,L5_DETAIL,5,5,51,5180,51801,5180104,勞務成本－設備折舊,,COGS,SERVICE,NORMAL,5180,勞務成本,TRUE,D,TRUE,FALSE,"[""STORE""]","{""kpi_role"": ""service_cogs"", ""profit_attribution"": ""service_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",維修廠設備折舊,308
5180105,51801,L5_DETAIL,5,5,51,5180,51801,5180105,勞務成本－廠房折舊/租金,,COGS,SERVICE,NORMAL,5180,勞務成本,TRUE,D,TRUE,FALSE,"[""STORE""]","{""kpi_role"": ""service_cogs"", ""profit_attribution"": ""service_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,309
5180106,51801,L5_DETAIL,5,5,51,5180,51801,5180106,勞務成本－水電,,COGS,SERVICE,NORMAL,5180,勞務成本,TRUE,D,TRUE,FALSE,"[""STORE""]","{""kpi_role"": ""service_cogs"", ""profit_attribution"": ""service_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",維修廠用水電,310
6,,L1_CATEGORY,1,6,,,,,營業費用,,EXPENSE,GENERAL,NORMAL,,,FALSE,D,TRUE,TRUE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",L1：費用類,311
61,6,L2_SUBCATEGORY,2,6,61,,,,推銷費用,,EXPENSE,GENERAL,NORMAL,,,FALSE,D,TRUE,TRUE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,312
6100,61,L3_MOEA,3,6,61,6100,,,推銷費用,,EXPENSE,GENERAL,NORMAL,6100,推銷費用,FALSE,D,TRUE,TRUE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",MOEA 6100,313
61001,6100,L4_PARENT,4,6,61,6100,61001,,薪資及獎金－業務,,EXPENSE,VEHICLE_SALES,NORMAL,6100,推銷費用,FALSE,D,TRUE,FALSE,[],"{""profit_attribution"": ""vehicle_margin"", ""benchmarkable"": true}",FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",,314
6100101,61001,L5_DETAIL,5,6,61,6100,61001,6100101,業務薪資,,EXPENSE,VEHICLE_SALES,NORMAL,6100,推銷費用,TRUE,D,TRUE,FALSE,"[""SALESPERSON"", ""STORE""]","{""profit_attribution"": ""vehicle_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",,315
6100102,61001,L5_DETAIL,5,6,61,6100,61001,6100102,業務獎金,,EXPENSE,VEHICLE_SALES,NORMAL,6100,推銷費用,TRUE,D,TRUE,FALSE,"[""SALESPERSON"", ""STORE""]","{""profit_attribution"": ""vehicle_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",,316
61002,6100,L4_PARENT,4,6,61,6100,61002,,推廣行銷費,,EXPENSE,GENERAL,NORMAL,6100,推銷費用,FALSE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,317
6100201,61002,L5_DETAIL,5,6,61,6100,61002,6100201,廣告費,,EXPENSE,GENERAL,NORMAL,6100,推銷費用,TRUE,D,TRUE,FALSE,"[""CAMPAIGN""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,318
6100202,61002,L5_DETAIL,5,6,61,6100,61002,6100202,促銷費－贈品/領牌禮,,EXPENSE,VEHICLE_SALES,NORMAL,6100,推銷費用,TRUE,D,TRUE,FALSE,"[""CAMPAIGN"", ""VEHICLE""]","{""profit_attribution"": ""vehicle_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",,319
6100203,61002,L5_DETAIL,5,6,61,6100,61002,6100203,客戶活動費,,EXPENSE,GENERAL,NORMAL,6100,推銷費用,TRUE,D,TRUE,FALSE,"[""STORE"", ""CAMPAIGN""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",車主社群/答謝會,320
6100204,61002,L5_DETAIL,5,6,61,6100,61002,6100204,媒體公關費,,EXPENSE,GENERAL,NORMAL,6100,推銷費用,TRUE,D,FALSE,FALSE,"[""CAMPAIGN""]",{},FALSE,"[""MIXED""]",,321
61003,6100,L4_PARENT,4,6,61,6100,61003,,通路費,,EXPENSE,VEHICLE_SALES,NORMAL,6100,推銷費用,FALSE,D,TRUE,FALSE,[],"{""profit_attribution"": ""vehicle_margin"", ""benchmarkable"": true}",FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",,322
6100301,61003,L5_DETAIL,5,6,61,6100,61003,6100301,介紹費（個人）,,EXPENSE,VEHICLE_SALES,WITHHOLDING,6100,推銷費用,TRUE,D,TRUE,FALSE,"[""REFERRER""]","{""profit_attribution"": ""vehicle_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",需扣繳,323
6100302,61003,L5_DETAIL,5,6,61,6100,61003,6100302,推廣佣金（公司）,,EXPENSE,VEHICLE_SALES,NORMAL,6100,推銷費用,TRUE,D,FALSE,FALSE,"[""VENDOR""]","{""profit_attribution"": ""vehicle_margin"", ""benchmarkable"": true}",TRUE,"[""MIXED""]",,324
